id,product_id,title,brand,category,subcategory,description,image,slug,variations,offers,is_active,keyspecs,timestamp,origin,images
310,PRDCT310,test product 310,100,4,29,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_VtlklVW.webp,,"148,149,150",,1,"2,4,5",,IN,"25,26,27,28,29,"
311,PRDCT311,test product 311,94,4,29,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_XTWljcQ.jpg,,"151,152,153",,1,"2,4,5",,IN,"15,16,17,18,19,"
312,PRDCT312,test product 312,34,4,29,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_13lxXId.jpg,,"154,155,156",,1,"2,4,5",,IN,"20,21,22,23,24,"
313,PRDCT313,test product 313,33,4,29,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_KUx2OxV.jpg,,"157,158,159",,1,"2,4,5",,IN,"25,26,27,28,29,"
314,PRDCT314,test product 314,34,4,29,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_Jo25JkP.jpg,,"160,161,162",,1,"2,4,5",,IN,"15,16,17,18,19,"
315,PRDCT315,test product 315,51,4,29,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_aLBH1dT.jpg,,"163,164,165",,1,"2,4,5",,IN,"20,21,22,23,24,"
316,PRDCT316,test product 316,92,4,29,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_RJMLKMW.webp,,"166,167,168",,1,"2,4,5",,IN,"25,26,27,28,29,"
317,PRDCT317,test product 317,52,4,29,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_hcdpXA9.jpg,,"169,170,171",,1,"2,4,5",,IN,"15,16,17,18,19,"
318,PRDCT318,test product 318,48,4,29,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_s4JtHCr.webp,,"172,173,174",,1,"2,4,5",,IN,"20,21,22,23,24,"
319,PRDCT319,test product 319,64,4,29,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_QgEvjJW.jpg,,"175,176,177",,1,"2,4,5",,IN,"25,26,27,28,29,"
320,PRDCT320,test product 320,62,4,30,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_lQN8p36.jpg,,"178,179,180",,1,"2,4,5",,IN,"15,16,17,18,19,"
321,PRDCT321,test product 321,45,4,30,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.jpg,,"181,182,183",,1,"2,4,5",,IN,"20,21,22,23,24,"
322,PRDCT322,test product 322,86,4,30,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_31KTRso.jpg,,"184,185,186",,1,"2,4,5",,IN,"25,26,27,28,29,"
323,PRDCT323,test product 323,8,4,30,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_qRkvR6t.jpg,,"187,188,189",,1,"2,4,5",,IN,"15,16,17,18,19,"
324,PRDCT324,test product 324,51,4,30,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_fBPlGwn.jpg,,"190,191,192",,1,"2,4,5",,IN,"20,21,22,23,24,"
325,PRDCT325,test product 325,63,4,30,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_7fr8juG.jpg,,"193,194,195",,1,"2,4,5",,IN,"25,26,27,28,29,"
326,PRDCT326,test product 326,21,4,30,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.webp,,"196,197,198",,1,"2,4,5",,IN,"15,16,17,18,19,"
327,PRDCT327,test product 327,93,4,30,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_bNKGkSY.webp,,"199,200,201",,1,"2,4,5",,IN,"20,21,22,23,24,"
328,PRDCT328,test product 328,63,4,30,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_JAWzTel.webp,,"202,203,204",,1,"2,4,5",,IN,"25,26,27,28,29,"
329,PRDCT329,test product 329,81,4,30,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_cyHq7Qh.webp,,"205,206,207",,1,"2,4,5",,IN,"15,16,17,18,19,"
330,PRDCT330,test product 330,11,4,30,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_VtlklVW.webp,,"208,209,210",,1,"2,4,5",,IN,"20,21,22,23,24,"
331,PRDCT331,test product 331,69,5,31,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_XTWljcQ.jpg,,"211,212,213",,1,"2,4,5",,IN,"25,26,27,28,29,"
332,PRDCT332,test product 332,75,5,31,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_13lxXId.jpg,,"214,215,216",,1,"2,4,5",,IN,"15,16,17,18,19,"
333,PRDCT333,test product 333,95,5,31,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_KUx2OxV.jpg,,"217,218,219",,1,"2,4,5",,IN,"20,21,22,23,24,"
334,PRDCT334,test product 334,98,5,31,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_Jo25JkP.jpg,,"220,221,222",,1,"2,4,5",,IN,"25,26,27,28,29,"
335,PRDCT335,test product 335,4,5,31,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_aLBH1dT.jpg,,"223,224,225",,1,"2,4,5",,IN,"15,16,17,18,19,"
336,PRDCT336,test product 336,28,5,31,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_RJMLKMW.webp,,"226,227,228",,1,"2,4,5",,IN,"20,21,22,23,24,"
337,PRDCT337,test product 337,60,5,31,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_hcdpXA9.jpg,,"229,230,231",,1,"2,4,5",,IN,"25,26,27,28,29,"
338,PRDCT338,test product 338,79,5,31,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_s4JtHCr.webp,,"232,233,234",,1,"2,4,5",,IN,"15,16,17,18,19,"
339,PRDCT339,test product 339,39,5,31,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_QgEvjJW.jpg,,"235,236,237",,1,"2,4,5",,IN,"20,21,22,23,24,"
340,PRDCT340,test product 340,79,5,31,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_lQN8p36.jpg,,"238,239,240",,1,"2,4,5",,IN,"25,26,27,28,29,"
341,PRDCT341,test product 341,34,5,31,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.jpg,,"241,242,243",,1,"2,4,5",,IN,"15,16,17,18,19,"
342,PRDCT342,test product 342,55,5,32,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_31KTRso.jpg,,"244,245,246",,1,"2,4,5",,IN,"20,21,22,23,24,"
343,PRDCT343,test product 343,55,5,32,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_qRkvR6t.jpg,,"247,248,249",,1,"2,4,5",,IN,"25,26,27,28,29,"
344,PRDCT344,test product 344,96,5,32,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_fBPlGwn.jpg,,"250,251,252",,1,"2,4,5",,IN,"15,16,17,18,19,"
345,PRDCT345,test product 345,35,5,32,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_7fr8juG.jpg,,"253,254,255",,1,"2,4,5",,IN,"20,21,22,23,24,"
346,PRDCT346,test product 346,77,5,32,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.webp,,"256,257,258",,1,"2,4,5",,IN,"25,26,27,28,29,"
347,PRDCT347,test product 347,57,5,32,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_bNKGkSY.webp,,"259,260,261",,1,"2,4,5",,IN,"15,16,17,18,19,"
348,PRDCT348,test product 348,3,5,32,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_JAWzTel.webp,,"262,263,264",,1,"2,4,5",,IN,"20,21,22,23,24,"
349,PRDCT349,test product 349,8,5,32,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_cyHq7Qh.webp,,"265,266,267",,1,"2,4,5",,IN,"25,26,27,28,29,"
350,PRDCT350,test product 350,43,5,32,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_VtlklVW.webp,,"268,269,270",,1,"2,4,5",,IN,"15,16,17,18,19,"
351,PRDCT351,test product 351,77,5,32,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_XTWljcQ.jpg,,"271,272,273",,1,"2,4,5",,IN,"20,21,22,23,24,"
352,PRDCT352,test product 352,73,5,32,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_13lxXId.jpg,,"274,275,276",,1,"2,4,5",,IN,"25,26,27,28,29,"
353,PRDCT353,test product 353,26,5,33,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_KUx2OxV.jpg,,"277,278,279",,1,"2,4,5",,IN,"15,16,17,18,19,"
354,PRDCT354,test product 354,61,5,33,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_Jo25JkP.jpg,,"280,281,282",,1,"2,4,5",,IN,"20,21,22,23,24,"
355,PRDCT355,test product 355,40,5,33,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_aLBH1dT.jpg,,"283,284,285",,1,"2,4,5",,IN,"25,26,27,28,29,"
356,PRDCT356,test product 356,53,5,33,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_RJMLKMW.webp,,"286,287,288",,1,"2,4,5",,IN,"15,16,17,18,19,"
357,PRDCT357,test product 357,68,5,33,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_hcdpXA9.jpg,,"289,290,291",,1,"2,4,5",,IN,"20,21,22,23,24,"
358,PRDCT358,test product 358,33,5,33,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_s4JtHCr.webp,,"292,293,294",,1,"2,4,5",,IN,"25,26,27,28,29,"
359,PRDCT359,test product 359,26,5,33,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_QgEvjJW.jpg,,"295,296,297",,1,"2,4,5",,IN,"15,16,17,18,19,"
360,PRDCT360,test product 360,28,5,33,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_lQN8p36.jpg,,"298,299,300",,1,"2,4,5",,IN,"20,21,22,23,24,"
361,PRDCT361,test product 361,16,5,33,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.jpg,,"31,32,33",,1,"2,4,5",,IN,"25,26,27,28,29,"
362,PRDCT362,test product 362,40,5,33,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_31KTRso.jpg,,"34,35,36",,1,"2,4,5",,IN,"15,16,17,18,19,"
363,PRDCT363,test product 363,73,5,33,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_qRkvR6t.jpg,,"37,38,39",,1,"2,4,5",,IN,"20,21,22,23,24,"
364,PRDCT364,test product 364,96,5,34,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_fBPlGwn.jpg,,"40,41,42",,1,"2,4,5",,IN,"25,26,27,28,29,"
365,PRDCT365,test product 365,62,5,34,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_7fr8juG.jpg,,"43,44,45",,1,"2,4,5",,IN,"15,16,17,18,19,"
366,PRDCT366,test product 366,54,5,34,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.webp,,"46,47,48",,1,"2,4,5",,IN,"20,21,22,23,24,"
367,PRDCT367,test product 367,14,5,34,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_bNKGkSY.webp,,"49,50,51",,1,"2,4,5",,IN,"25,26,27,28,29,"
368,PRDCT368,test product 368,28,5,34,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_JAWzTel.webp,,"52,53,54",,1,"2,4,5",,IN,"15,16,17,18,19,"
369,PRDCT369,test product 369,91,5,34,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_cyHq7Qh.webp,,"55,56,57",,1,"2,4,5",,IN,"20,21,22,23,24,"
370,PRDCT370,test product 370,86,5,34,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_VtlklVW.webp,,"58,59,60",,1,"2,4,5",,IN,"25,26,27,28,29,"
371,PRDCT371,test product 371,23,5,34,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_XTWljcQ.jpg,,"61,62,63",,1,"2,4,5",,IN,"15,16,17,18,19,"
372,PRDCT372,test product 372,23,5,34,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_13lxXId.jpg,,"64,65,66",,1,"2,4,5",,IN,"20,21,22,23,24,"
373,PRDCT373,test product 373,86,5,34,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_KUx2OxV.jpg,,"67,68,69",,1,"2,4,5",,IN,"25,26,27,28,29,"
374,PRDCT374,test product 374,89,5,34,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_Jo25JkP.jpg,,"70,71,72",,1,"2,4,5",,IN,"15,16,17,18,19,"
375,PRDCT375,test product 375,55,5,35,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_aLBH1dT.jpg,,"73,74,75",,1,"2,4,5",,IN,"20,21,22,23,24,"
376,PRDCT376,test product 376,70,5,35,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_RJMLKMW.webp,,"76,77,78",,1,"2,4,5",,IN,"25,26,27,28,29,"
377,PRDCT377,test product 377,43,5,35,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_hcdpXA9.jpg,,"79,80,81",,1,"2,4,5",,IN,"15,16,17,18,19,"
378,PRDCT378,test product 378,85,5,35,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_s4JtHCr.webp,,"82,83,84",,1,"2,4,5",,IN,"20,21,22,23,24,"
379,PRDCT379,test product 379,20,5,35,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_QgEvjJW.jpg,,"85,86,87",,1,"2,4,5",,IN,"25,26,27,28,29,"
380,PRDCT380,test product 380,61,5,35,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_lQN8p36.jpg,,"88,89,90",,1,"2,4,5",,IN,"15,16,17,18,19,"
381,PRDCT381,test product 381,44,5,35,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.jpg,,"91,92,93",,1,"2,4,5",,IN,"20,21,22,23,24,"
382,PRDCT382,test product 382,60,5,35,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_31KTRso.jpg,,"94,95,96",,1,"2,4,5",,IN,"25,26,27,28,29,"
383,PRDCT383,test product 383,29,5,35,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_qRkvR6t.jpg,,"97,98,99",,1,"2,4,5",,IN,"15,16,17,18,19,"
384,PRDCT384,test product 384,57,5,35,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_fBPlGwn.jpg,,"100,101,102",,1,"2,4,5",,IN,"20,21,22,23,24,"
